"Year","Patient_Zipcode","PQI_Number","PQI_Name","Observed_Rate_Per_100000_People"
2015,"10028","PQI_S02","Prevention Quality All Circulatory Composite",173.84
2015,"10028","PQI_S03","Prevention Quality All Respiratory Composite",88.18
2015,"10029","PQI_01","Diabetes Short-Term Complications",151.67
2015,"10029","PQI_03","Diabetes Long-Term Complications",285.4
2015,"10029","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",1114.95
2015,"10029","PQI_07","Hypertension",115.79
2015,"10029","PQI_08","Heart Failure",393.03
2015,"10029","PQI_10","Dehydration",169.61
2015,"10029","PQI_11","Bacterial Pneumonia",220.16
2015,"10029","PQI_12","Urinary Tract Infection",158.19
2015,"10029","PQI_14","Uncontrolled Diabetes",40.77
2015,"10029","PQI_15","Asthma in Younger Adults",118.96
2015,"10029","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",39.14
2015,"10029","PQI_90","Prevention Quality Overall Composite",2226.1
2015,"10029","PQI_91","Prevention Quality Acute Composite",547.96
2015,"10029","PQI_92","Prevention Quality Chronic Composite",1678.14
2015,"10029","PQI_S01","Prevention Quality All Diabetes Composite",500.67
2015,"10029","PQI_S02","Prevention Quality All Circulatory Composite",528.39
2015,"10029","PQI_S03","Prevention Quality All Respiratory Composite",650.71
2015,"10030","PQI_01","Diabetes Short-Term Complications",105.68
2015,"10030","PQI_03","Diabetes Long-Term Complications",249.8
2015,"10030","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",1216.16
2015,"10030","PQI_07","Hypertension",211.37
2015,"10030","PQI_08","Heart Failure",514
2015,"10030","PQI_10","Dehydration",235.38
2015,"10030","PQI_11","Bacterial Pneumonia",201.76
2015,"10030","PQI_12","Urinary Tract Infection",129.7
2015,"10030","PQI_14","Uncontrolled Diabetes",72.06
2015,"10030","PQI_15","Asthma in Younger Adults",261.73
2015,"10030","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",33.63
2015,"10030","PQI_90","Prevention Quality Overall Composite",2570.01
2015,"10030","PQI_91","Prevention Quality Acute Composite",566.84
2015,"10030","PQI_92","Prevention Quality Chronic Composite",2003.17
2015,"10030","PQI_S01","Prevention Quality All Diabetes Composite",451.55
2015,"10030","PQI_S02","Prevention Quality All Circulatory Composite",773.41
2015,"10030","PQI_S03","Prevention Quality All Respiratory Composite",778.21
2015,"10031","PQI_01","Diabetes Short-Term Complications",86.48
2015,"10031","PQI_03","Diabetes Long-Term Complications",125.4
2015,"10031","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",484.09
2015,"10031","PQI_07","Hypertension",73.51
2015,"10031","PQI_08","Heart Failure",302.68
2015,"10031","PQI_10","Dehydration",110.26
2015,"10031","PQI_11","Bacterial Pneumonia",116.75
2015,"10031","PQI_12","Urinary Tract Infection",138.37
2015,"10031","PQI_14","Uncontrolled Diabetes",21.62
2015,"10031","PQI_15","Asthma in Younger Adults",58.87
2015,"10031","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",19.46
2015,"10031","PQI_90","Prevention Quality Overall Composite",1303.7
2015,"10031","PQI_91","Prevention Quality Acute Composite",365.38
2015,"10031","PQI_92","Prevention Quality Chronic Composite",938.32
2015,"10031","PQI_S01","Prevention Quality All Diabetes Composite",248.63
2015,"10031","PQI_S02","Prevention Quality All Circulatory Composite",408.62
2015,"10031","PQI_S03","Prevention Quality All Respiratory Composite",281.06
2015,"10032","PQI_01","Diabetes Short-Term Complications",95.19
2015,"10032","PQI_03","Diabetes Long-Term Complications",194.52
2015,"10032","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",594.51
2015,"10032","PQI_07","Hypertension",97.26
2015,"10032","PQI_08","Heart Failure",405.6
2015,"10032","PQI_11","Bacterial Pneumonia",177.97
2015,"10032","PQI_12","Urinary Tract Infection",146.93
2015,"10032","PQI_14","Uncontrolled Diabetes",22.76
2015,"10032","PQI_15","Asthma in Younger Adults",62.92
2015,"10032","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",24.83
2015,"10032","PQI_90","Prevention Quality Overall Composite",1688.64
2015,"10032","PQI_91","Prevention Quality Acute Composite",486.31
2015,"10032","PQI_92","Prevention Quality Chronic Composite",1202.33
2015,"10032","PQI_S01","Prevention Quality All Diabetes Composite",331.11
2015,"10032","PQI_S02","Prevention Quality All Circulatory Composite",523.56
2015,"10032","PQI_S03","Prevention Quality All Respiratory Composite",349.73
2015,"10033","PQI_01","Diabetes Short-Term Complications",48.16
2015,"10033","PQI_03","Diabetes Long-Term Complications",153.65
2015,"10033","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",483.85
2015,"10033","PQI_07","Hypertension",61.92
2015,"10033","PQI_08","Heart Failure",307.3
2015,"10033","PQI_10","Dehydration",123.84
2015,"10033","PQI_11","Bacterial Pneumonia",144.48
2015,"10033","PQI_12","Urinary Tract Infection",114.67
2015,"10033","PQI_14","Uncontrolled Diabetes",13.76
2015,"10033","PQI_15","Asthma in Younger Adults",46.33
2015,"10033","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",9.17
2015,"10033","PQI_90","Prevention Quality Overall Composite",1270.5
2015,"10033","PQI_91","Prevention Quality Acute Composite",382.98
2015,"10033","PQI_92","Prevention Quality Chronic Composite",887.51
2015,"10033","PQI_S01","Prevention Quality All Diabetes Composite",222.45
2015,"10033","PQI_S02","Prevention Quality All Circulatory Composite",376.1
2015,"10033","PQI_S03","Prevention Quality All Respiratory Composite",288.96
2015,"10034","PQI_01","Diabetes Short-Term Complications",69.55
2015,"10034","PQI_03","Diabetes Long-Term Complications",142.26
2015,"10034","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",486.86
2015,"10034","PQI_07","Hypertension",63.23
2015,"10034","PQI_08","Heart Failure",369.87
2015,"10034","PQI_10","Dehydration",94.84
2015,"10034","PQI_11","Bacterial Pneumonia",139.1
2015,"10034","PQI_12","Urinary Tract Infection",139.1
2015,"10034","PQI_14","Uncontrolled Diabetes",6.32
2015,"10034","PQI_15","Asthma in Younger Adults",66.38
2015,"10034","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",34.77
2015,"10034","PQI_90","Prevention Quality Overall Composite",1365.66
2015,"10034","PQI_91","Prevention Quality Acute Composite",373.03
2015,"10034","PQI_92","Prevention Quality Chronic Composite",992.63
2015,"10034","PQI_S01","Prevention Quality All Diabetes Composite",240.26
2015,"10034","PQI_S02","Prevention Quality All Circulatory Composite",445.74
2015,"10034","PQI_S03","Prevention Quality All Respiratory Composite",306.64
2015,"10035","PQI_01","Diabetes Short-Term Complications",212.43
2015,"10035","PQI_03","Diabetes Long-Term Complications",354.04
2015,"10035","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",1335.15
2015,"10035","PQI_07","Hypertension",141.62
2015,"10035","PQI_08","Heart Failure",651.44
2015,"10035","PQI_10","Dehydration",215.97
2015,"10035","PQI_11","Bacterial Pneumonia",325.72
2015,"10035","PQI_12","Urinary Tract Infection",159.32
2015,"10035","PQI_14","Uncontrolled Diabetes",49.57
2015,"10035","PQI_15","Asthma in Younger Adults",163.86
2015,"10035","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",42.49
2015,"10035","PQI_90","Prevention Quality Overall Composite",2970.44
2015,"10035","PQI_91","Prevention Quality Acute Composite",701.01
2015,"10035","PQI_92","Prevention Quality Chronic Composite",2269.43
2015,"10035","PQI_S01","Prevention Quality All Diabetes Composite",647.9
2015,"10035","PQI_S02","Prevention Quality All Circulatory Composite",817.84
2015,"10035","PQI_S03","Prevention Quality All Respiratory Composite",803.68
2015,"10036","PQI_01","Diabetes Short-Term Complications",43.54
2015,"10036","PQI_03","Diabetes Long-Term Complications",83.13
2015,"10036","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",511.95
2015,"10036","PQI_07","Hypertension",35.63
2015,"10036","PQI_08","Heart Failure",182.08
2015,"10036","PQI_10","Dehydration",67.29
2015,"10036","PQI_11","Bacterial Pneumonia",134.58
2015,"10036","PQI_12","Urinary Tract Infection",75.21
2015,"10036","PQI_14","Uncontrolled Diabetes",19.79
2015,"10036","PQI_15","Asthma in Younger Adults",16.17
2015,"10036","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",19.79
2015,"10036","PQI_90","Prevention Quality Overall Composite",934.17
2015,"10036","PQI_91","Prevention Quality Acute Composite",277.09
2015,"10036","PQI_92","Prevention Quality Chronic Composite",657.09
2015,"10036","PQI_S01","Prevention Quality All Diabetes Composite",162.29
2015,"10036","PQI_S02","Prevention Quality All Circulatory Composite",225.63
2015,"10036","PQI_S03","Prevention Quality All Respiratory Composite",269.17
2015,"10037","PQI_01","Diabetes Short-Term Complications",194.21
2015,"10037","PQI_03","Diabetes Long-Term Complications",297.79
2015,"10037","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",953.88
2015,"10037","PQI_07","Hypertension",271.9
2015,"10037","PQI_08","Heart Failure",556.74
2015,"10037","PQI_10","Dehydration",349.58
2015,"10037","PQI_11","Bacterial Pneumonia",213.63
2015,"10037","PQI_12","Urinary Tract Infection",265.42
2015,"10037","PQI_14","Uncontrolled Diabetes",38.84
2015,"10037","PQI_15","Asthma in Younger Adults",186.22
2015,"10037","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",84.16
2015,"10037","PQI_90","Prevention Quality Overall Composite",2952.03
2015,"10037","PQI_91","Prevention Quality Acute Composite",828.64
2015,"10037","PQI_92","Prevention Quality Chronic Composite",2123.39
2015,"10037","PQI_S01","Prevention Quality All Diabetes Composite",569.69
2015,"10037","PQI_S02","Prevention Quality All Circulatory Composite",893.38
2015,"10037","PQI_S03","Prevention Quality All Respiratory Composite",660.32
2015,"10038","PQI_01","Diabetes Short-Term Complications",23.97
2015,"10038","PQI_03","Diabetes Long-Term Complications",91.1
2015,"10038","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",508.37
2015,"10038","PQI_07","Hypertension",43.15
2015,"10038","PQI_08","Heart Failure",215.75
2015,"10038","PQI_10","Dehydration",124.66
2015,"10038","PQI_11","Bacterial Pneumonia",220.55
2015,"10038","PQI_12","Urinary Tract Infection",119.86
2015,"10038","PQI_14","Uncontrolled Diabetes",4.79
2015,"10038","PQI_15","Asthma in Younger Adults",35.04
2015,"10038","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",4.79
2015,"10038","PQI_90","Prevention Quality Overall Composite",1097.95
2015,"10038","PQI_91","Prevention Quality Acute Composite",465.07
2015,"10038","PQI_92","Prevention Quality Chronic Composite",632.88
2015,"10038","PQI_S01","Prevention Quality All Diabetes Composite",119.86
2015,"10038","PQI_S02","Prevention Quality All Circulatory Composite",263.7
2015,"10038","PQI_S03","Prevention Quality All Respiratory Composite",249.32
2015,"10039","PQI_01","Diabetes Short-Term Complications",117.9
2015,"10039","PQI_03","Diabetes Long-Term Complications",284.91
2015,"10039","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",1085.88
2015,"10039","PQI_07","Hypertension",181.76
2015,"10039","PQI_08","Heart Failure",392.99
2015,"10039","PQI_10","Dehydration",112.98
2015,"10039","PQI_11","Bacterial Pneumonia",103.16
2015,"10039","PQI_12","Urinary Tract Infection",171.93
2015,"10039","PQI_14","Uncontrolled Diabetes",39.3
2015,"10039","PQI_15","Asthma in Younger Adults",86.82
2015,"10039","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",34.39
2015,"10039","PQI_90","Prevention Quality Overall Composite",2077.91
2015,"10039","PQI_91","Prevention Quality Acute Composite",388.07
2015,"10039","PQI_92","Prevention Quality Chronic Composite",1689.84
2015,"10039","PQI_S01","Prevention Quality All Diabetes Composite",461.76
2015,"10039","PQI_S02","Prevention Quality All Circulatory Composite",594.39
2015,"10039","PQI_S03","Prevention Quality All Respiratory Composite",633.69
2015,"10040","PQI_01","Diabetes Short-Term Complications",48.2
2015,"10040","PQI_03","Diabetes Long-Term Complications",165.7
2015,"10040","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",415.24
2015,"10040","PQI_07","Hypertension",165.7
2015,"10040","PQI_08","Heart Failure",319.35
2015,"10040","PQI_10","Dehydration",126.54
2015,"10040","PQI_11","Bacterial Pneumonia",141.6
2015,"10040","PQI_12","Urinary Tract Infection",126.54
2015,"10040","PQI_14","Uncontrolled Diabetes",9.04
2015,"10040","PQI_15","Asthma in Younger Adults",49.41
2015,"10040","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",30.13
2015,"10040","PQI_90","Prevention Quality Overall Composite",1400.94
2015,"10040","PQI_91","Prevention Quality Acute Composite",394.67
2015,"10040","PQI_92","Prevention Quality Chronic Composite",1006.27
2015,"10040","PQI_S01","Prevention Quality All Diabetes Composite",238.01
2015,"10040","PQI_S02","Prevention Quality All Circulatory Composite",509.16
2015,"10040","PQI_S03","Prevention Quality All Respiratory Composite",259.1
2015,"10044","PQI_01","Diabetes Short-Term Complications",69.18
2015,"10044","PQI_03","Diabetes Long-Term Complications",34.59
2015,"10044","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",295.82
2015,"10044","PQI_07","Hypertension",25.94
2015,"10044","PQI_08","Heart Failure",224.84
2015,"10044","PQI_10","Dehydration",69.18
2015,"10044","PQI_11","Bacterial Pneumonia",164.3
2015,"10044","PQI_12","Urinary Tract Infection",103.77
2015,"10044","PQI_14","Uncontrolled Diabetes",8.65
2015,"10044","PQI_15","Asthma in Younger Adults",0
2015,"10044","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",8.65
2015,"10044","PQI_90","Prevention Quality Overall Composite",899.34
2015,"10044","PQI_91","Prevention Quality Acute Composite",337.25
2015,"10044","PQI_92","Prevention Quality Chronic Composite",562.09
2015,"10044","PQI_S01","Prevention Quality All Diabetes Composite",121.07
2015,"10044","PQI_S02","Prevention Quality All Circulatory Composite",259.43
2015,"10044","PQI_S03","Prevention Quality All Respiratory Composite",181.6
2015,"10128","PQI_01","Diabetes Short-Term Complications",13.67
2015,"10128","PQI_03","Diabetes Long-Term Complications",44.93
2015,"10128","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",172.29
2015,"10128","PQI_07","Hypertension",44.93
2015,"10128","PQI_08","Heart Failure",154.32
2015,"10128","PQI_10","Dehydration",85.95
2015,"10128","PQI_11","Bacterial Pneumonia",80.09
2015,"10128","PQI_12","Urinary Tract Infection",99.62
2015,"10128","PQI_14","Uncontrolled Diabetes",3.91
2015,"10128","PQI_15","Asthma in Younger Adults",22.55
2015,"10128","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",3.91
2015,"10128","PQI_90","Prevention Quality Overall Composite",638.76
2015,"10128","PQI_91","Prevention Quality Acute Composite",265.66
2015,"10128","PQI_92","Prevention Quality Chronic Composite",373.1
2015,"10128","PQI_S01","Prevention Quality All Diabetes Composite",66.42
2015,"10128","PQI_S02","Prevention Quality All Circulatory Composite",199.25
2015,"10128","PQI_S03","Prevention Quality All Respiratory Composite",107.44
2015,"10280","PQI_01","Diabetes Short-Term Complications",49.53
2015,"10280","PQI_03","Diabetes Long-Term Complications",24.76
2015,"10280","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",171.9
2015,"10280","PQI_07","Hypertension",0
2015,"10280","PQI_08","Heart Failure",24.76
2015,"10280","PQI_10","Dehydration",24.76
2015,"10280","PQI_11","Bacterial Pneumonia",99.06
2015,"10280","PQI_12","Urinary Tract Infection",123.82
2015,"10280","PQI_14","Uncontrolled Diabetes",0
2015,"10280","PQI_15","Asthma in Younger Adults",0
2015,"10280","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"10280","PQI_90","Prevention Quality Overall Composite",470.53
2015,"10280","PQI_91","Prevention Quality Acute Composite",247.65
2015,"10280","PQI_92","Prevention Quality Chronic Composite",222.88
2015,"10280","PQI_S01","Prevention Quality All Diabetes Composite",74.29
2015,"10280","PQI_S02","Prevention Quality All Circulatory Composite",49.53
2015,"10280","PQI_S03","Prevention Quality All Respiratory Composite",99.06
2015,"10301","PQI_01","Diabetes Short-Term Complications",53.96
2015,"10301","PQI_03","Diabetes Long-Term Complications",238.08
2015,"10301","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",1029.75
2015,"10301","PQI_07","Hypertension",95.23
2015,"10301","PQI_08","Heart Failure",374.58
2015,"10301","PQI_10","Dehydration",174.59
2015,"10301","PQI_11","Bacterial Pneumonia",152.37
2015,"10301","PQI_12","Urinary Tract Infection",126.98
2015,"10301","PQI_14","Uncontrolled Diabetes",22.22
2015,"10301","PQI_15","Asthma in Younger Adults",122.21
2015,"10301","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",15.87
